timestamp,day,Moon_x,Moon_y,Moon_angle,Moon_distance,Mercury_x,Mercury_y,Mercury_angle,Mercury_distance,Venus_x,Venus_y,Venus_angle,Venus_distance,Sun_x,Sun_y,Sun_angle,Sun_distance,Mars_x,Mars_y,Mars_angle,Mars_distance,Jupiter_x,Jupiter_y,Jupiter_angle,Jupiter_distance,Saturn_x,Saturn_y,Saturn_angle,Saturn_distance,aspect_Moon_Mercury,aspect_Moon_Venus,aspect_Moon_Sun,aspect_Moon_Mars,aspect_Moon_Jupiter,aspect_Moon_Saturn,aspect_Mercury_Venus,aspect_Mercury_Sun,aspect_Mercury_Mars,aspect_Mercury_Jupiter,aspect_Mercury_Saturn,aspect_Venus_Sun,aspect_Venus_Mars,aspect_Venus_Jupiter,aspect_Venus_Saturn,aspect_Sun_Mars,aspect_Sun_Jupiter,aspect_Sun_Saturn,aspect_Mars_Jupiter,aspect_Mars_Saturn,aspect_Jupiter_Saturn,Moon_sin,Moon_cos,Mercury_sin,Mercury_cos,Venus_sin,Venus_cos,Sun_sin,Sun_cos,Mars_sin,Mars_cos,Jupiter_sin,Jupiter_cos,Saturn_sin,Saturn_cos
2024-01-01,0.0,0.9500000000000001,0.0,0.0,0.9500000000000001,1.3606601717798215,1.0606601717798214,0.6621270389708962,1.72522349365753,0.40000000000000013,2.2,1.3909428270024182,2.23606797749979,3.0,0.0,0.0,3.0,-3.4,4.898587196589413e-16,3.141592653589793,3.4,0.499999999999999,-5.5,-1.4801364395941516,5.522680508593631,6.462177826491072,3.4999999999999996,0.496381317389083,7.349132075367327,37.93708483452654,79.69515353123397,0.0,180.0,84.80557109226521,28.440554515538235,41.758068696707426,37.93708483452654,142.06291516547347,122.74265592679174,9.4965303189883,79.69515353123397,100.30484646876603,164.50072462349917,51.25459901569573,180.0,84.80557109226521,28.440554515538235,95.19442890773483,151.55944548446178,113.24612560780344,0.0,1.0,0.6147958080093074,0.788686321964685,0.9838699100999074,0.1788854381999833,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9958932064677039,0.09053574604251839,0.47624671377607014,0.8793117010579888
2024-01-02,1.0,0.924949861155558,0.21672045207666485,0.23015330795529623,0.9500000000000001,1.2701389930022768,1.2181441285838164,0.764505324351654,1.759865954994318,0.3335657395844333,2.2617137473463185,1.4243682865912346,2.286179165673556,2.9995561258673202,0.05160472625478152,0.017202423838958487,2.9999999999999996,-3.4022481323510156,0.017200774783454283,3.1365369881694893,3.4022916131247665,0.5077287030027747,-5.484288837969792,-1.4784806993330375,5.507741142622167,6.460045089246436,3.5119166429362303,0.4979445228312356,7.352940980453296,30.616115313816664,68.42347810714504,12.201186903445633,166.52351852197316,97.89751735014666,15.343306403072274,37.80736279332838,42.817302217262295,135.9074032081565,128.51363266396334,15.272808910744391,80.62466501059068,98.10004041482813,166.3209954572917,53.08017170407277,178.72470542541882,85.69633044670104,27.544493306517904,95.57896412788017,151.1802121189009,113.24082375321893,0.22812679165964722,0.9736314327953242,0.6921800635593006,0.721724850348831,0.9892985559948319,0.14590533611400405,0.01720157541826051,0.9998520419557735,0.005055643883404993,-0.9999872201507998,-0.9957419377481475,0.09218456166606478,0.47762067617190734,0.8785661555586409
2024-01-03,2.0,0.8511205171614443,0.42201168854290716,0.4603066159105924,0.9500000000000001,1.1512925596163748,1.36300410662322,0.869403090667776,1.7841678039074087,0.25745150469416755,2.320167315494987,1.4602859327882376,2.334407344308295,2.9982246348187793,0.10319418184082405,0.034404847677916975,3.0,-3.4089730958266387,0.0339715757540552,3.1316276435071693,3.4091423607747844,0.5149641930838413,-5.468581610282922,-1.4769054210808767,5.492774612933163,6.457734870463377,3.523828416581149,0.4995170806621906,7.3566097060197135,23.43950141726684,57.29459445746424,24.402373806891262,153.05542060583397,110.9940737415523,2.246594143013055,33.85509304019741,47.8418752241581,129.61591918856712,134.43357515881914,21.192907274253784,81.69696826435549,95.76082614836973,168.28866819901654,55.04800031445119,177.45779441272524,86.59169993466104,26.648967949904318,95.95050565261373,150.80882646282092,113.24066788456535,0.44422283004516544,0.8959163338541518,0.7639438978991655,0.6452826674122196,0.9938999383085272,0.11028559575169279,0.03439806061360802,0.9994082116062598,0.009964845160157694,-0.9999503496978908,-0.9955954860056927,0.09375301725858518,0.47900168112734,0.8778139834140158
2024-01-04,3.0,0.7324055160552306,0.6050472378681447,0.6904599238658886,0.9500000000000001,1.007419446366982,1.4886051715530493,0.9758426859548107,1.797453559258998,0.1720661480473928,2.373859885886737,1.4984391684170928,2.3800877120656834,2.996005920863999,0.15475310060822509,0.05160727151687545,2.9999999999999996,-3.4201167462738358,0.04988591537657834,3.1270076608104413,3.4204805455806477,0.5217071836808457,-5.452893800993393,-1.4754113756282479,5.477794190220766,6.45524728626254,3.535731646924677,0.5010986251364005,7.360136942059202,16.35122781348131,46.29380064695262,36.603560710336886,139.60390190907478,124.09528442952912,10.849603220315668,29.942572833471306,52.9547885238182,123.25267409559349,140.44651224301046,27.200831033796977,82.89736135728951,93.31010126212219,170.38908507648176,57.14340386726828,176.2074626194117,87.49172371919224,25.753957490021225,96.30081366139605,150.45350512939046,113.24568120921346,0.6368918293348892,0.7709531747949796,0.8281744826646471,0.5604703616277529,0.997383362744417,0.07229403654962618,0.051584366869408364,0.9986686402879997,0.014584475693344425,-0.9998936408782437,-0.9954543036188133,0.09524037697732848,0.4803893833441988,0.87705532343757
2024-01-05,4.0,0.5750655468066618,0.7561743296859232,0.9206132318211849,0.9500000000000002,0.8434979839806511,1.589408082957239,1.0828918496029405,1.7993629159091915,0.07804910039546348,2.421366926477187,1.538573995914234,2.4226244972570803,2.9929006405561354,0.20626622544341822,0.06880969535583394,3.0000000000000004,-3.435582697440964,0.0645242505995419,3.122813694882473,3.4361885643647616,0.5279588742359506,-5.43724086360271,-1.4739992705253255,5.46281326623157,6.452582529657348,3.5476226631798786,0.5026887888827428,7.363521430833669,9.297879904111227,35.40654368721122,48.80474761378253,126.17679217516736,137.201189953716,23.945306735728735,26.10866378309999,58.10262751789376,116.87891227105614,146.4990698578272,33.24318663983996,84.21129130099375,90.77024848795615,172.6077336409272,59.35185042293994,174.98153978894987,88.39644233993346,24.8594408780538,96.62201787111664,150.1220989108961,113.25588321798726,0.7959729786167612,0.6053321545333281,0.8833171279147622,0.46877590758529336,0.9994809056123568,0.032216755210653265,0.06875540848113941,0.9976335468520451,0.01877785499570514,-0.9998236805366035,-0.9953188217530816,0.09664596765544474,0.4817834369741531,0.8762903171080759
2024-01-06,5.0,0.38739826852196274,0.8674229542421537,1.150766539776481,0.9500000000000001,0.6658169709848152,1.661394425596057,1.1896367429023385,1.7898445955593594,-0.02374423050156177,2.4613753485387475,1.580442760450398,2.4614898729989427,2.9889097127975894,0.25771831278399815,0.08601211919479242,2.9999999999999996,-3.4552370975806257,0.07747738514436148,3.1191732358494852,3.456105632891766,0.5337209489955854,-5.421638205809211,-1.4726697471820067,5.44784534344422,6.44974087046965,3.559497799392554,0.5042872029857554,7.366761967111944,2.2270985879278506,24.618634001747257,61.00593451722815,112.7813960502737,150.3118270641929,37.04053754052511,22.39153541381941,63.233033105156004,110.55429746234584,152.53892565212072,39.267636128452956,85.62456851897541,88.16276204852645,174.93046106594014,61.65917154227237,173.78733056750184,89.30589254696473,23.965396976703047,96.9067768855334,149.8219335907988,113.27128952366778,0.913076793939109,0.4077876510757502,0.9282338979138246,0.3719970843483956,0.999953473519655,-0.009646284050168822,0.08590610426133272,0.9963032375991965,0.022417539674427063,-0.9997486953804668,-0.9951894490421712,0.09796918145590343,0.483183495718135,0.8755191085667994
2024-01-07,6.0,0.1793007156802709,0.9329261778707587,1.3809198477317772,0.95,0.48150181791666213,1.7023710200639224,1.2951542993979734,1.769155473837879,-0.13226238165666787,2.492715951308602,1.6238061656062757,2.4962223762136744,2.984034318568094,0.3090941371295364,0.10321454303375088,3.0000000000000004,-3.4789097079255633,0.08834978848224495,3.116202284315803,3.480031385063012,0.5389955753318042,-5.406101174302613,-1.471423377936517,5.432904024278669,6.446722655211672,3.571353396048726,0.5058934970652663,7.369857398395725,4.914003947152227,13.916360915681688,73.20712142067379,99.42435987944259,163.4272285535246,50.13531685592547,18.830364862833914,68.29311747352155,104.33836382659482,158.51322460637238,45.221312908773236,87.12348233635547,85.5079989637609,177.3435894692063,64.05167777160715,172.63148130011638,90.2201071328508,23.07180456474832,97.14841156703282,149.55967673536807,113.29191169759912,0.9820275556534303,0.1887375954529167,0.9622506587117077,0.2721647842923193,0.9985953074780176,-0.05298501564483469,0.10303137904317877,0.9946781061893646,0.025387641290092966,-0.9996776818903809,-0.9950665703174069,0.09920947856305402,0.4845892129237318,0.8747418446135741
2024-01-08,7.0,-0.03825264310394436,0.9492295482629911,1.6110731556870734,0.95,0.2979743313615788,1.7121290590281015,1.3984848989920142,1.7378649593448947,-0.24628258774678904,2.5143923555002647,1.6684340226706524,2.5264251483915814,2.978275900575238,0.3603784955470515,0.12041696687270938,3.0,-3.5063952743542828,0.09676280477435972,3.114003564120534,3.507730157865888,0.5437854015868306,-5.390645039618783,-1.4702606631011435,5.418002999828031,6.443528306934331,3.5831858016792957,0.5075072993544801,7.372806625134021,12.18040988267066,3.2865355873703863,85.40830832411942,86.11156930511032,176.54742308749363,63.229665982598156,15.466945470041045,73.22789844144876,98.29197918778098,164.36701320482297,51.04925609992749,88.69484391148981,82.82503371773994,179.83395867486402,66.51620156996853,171.51987762922974,91.13911476337422,22.178642341521268,97.34100760739608,149.34123528770846,113.31775710489549,0.9991889981715696,-0.04026594010941512,0.9851910816324333,0.1714600031258489,0.995237225651044,-0.09748263783060511,0.12012616518235049,0.9927586335250793,0.02758558966041752,-0.9996194452105697,-0.9949505453928106,0.10036638990493196,0.48600024168057737,0.8739586747017392
2024-01-09,8.0,-0.25378866710727394,0.9154732723831502,1.8412264636423696,0.9500000000000002,0.1223897141458794,1.6924451712630169,1.4986066705204018,1.6968647264470473,-0.36443975650398974,2.5256057131271055,1.7141050981793517,2.551764204291016,2.97163616282755,0.4115562121698017,0.13761939071166787,3.0,-3.537455181202479,0.10235772593670772,3.112665312203172,3.538935752888882,0.5480935544429456,-5.3752849810697025,-1.469182027994526,5.403156038107304,6.440158325041979,3.5949913744611637,0.5091282367765827,7.375608600926277,19.63066812353415,7.283517726971031,97.60949522756505,72.848079931507,170.32756496493704,76.32360629627004,12.347150396563121,77.9788271040309,92.47874805504115,170.04176691152884,56.69293817273589,90.32597750059402,80.13159765847803,177.61108269190808,69.040088569299,170.45757515907204,92.06293980749795,21.285888931295002,97.47948503343,149.17168622777703,113.34882873879295,0.9636560761927896,-0.2671459653760778,0.9973954581557692,0.07212697172516709,0.9897488603688684,-0.14281874316253523,0.13718540405660057,0.9905453876091833,0.02892330719854162,-0.9995816336351417,-0.9948417079127397,0.10143951989862211,0.48741623491377795,0.8731697509319003
2024-01-10,9.0,-0.4559406040617969,0.8334375594894701,2.0713797715976656,0.9500000000000002,-0.03890380243942662,1.6469244080580783,1.5944140280814456,1.6473838386064426,-0.4852589540225935,2.525774585062653,1.7606063363532436,2.571966855736582,2.964117070130253,0.4626121426880682,0.15482181455062635,3.0000000000000004,-3.571819373904641,0.10479870408519304,3.11226064200645,3.5733564625123084,0.5519236358203345,-5.360036071763467,-1.4681878199707559,5.388376971814674,6.436613285073659,3.60676648381413,0.5107559350199331,7.378262332714368,27.32812407579872,17.80600622428757,109.81068213101067,59.638080850326915,157.19771570184392,89.41715924341838,9.522117851511144,82.48255805521194,86.96620492612563,175.4741602223574,62.08903516761966,92.0046759067231,77.44408707461449,175.00372192613148,71.61115301913081,169.44876298133758,92.99160216714544,20.39352288759228,97.559634851517,149.05524009374528,113.38512505473773,0.8773026941994421,-0.47993747795978614,0.9997211150567358,-0.023615505705298294,0.9820400987785282,-0.18867232015072785,0.1542040475626894,0.988039023376751,0.029327805715613622,-0.9995698473903198,-0.9947403642693428,0.10242854921014558,0.4888368454754098,0.8723752280444753
2024-01-11,10.0,-0.6340475400972322,0.7074487379991916,2.301533079552962,0.9500000000000001,-0.18083911728550067,1.580697938967809,1.6847056864650134,1.5910087242368214,-0.6071906009679472,2.514549496724109,1.8077316596544821,2.5868203643429295,2.955720847503846,0.5135311788305996,0.17202423838958486,2.9999999999999996,-3.609188534985734,0.10377547990953512,3.112847439938047,3.610680161867418,0.5552797193058837,-5.344913263729134,-1.4672783054563725,5.373679685602784,6.432893838450956,3.61850751199286,0.5123900186119066,7.380766880963592,35.34160631199646,28.292737277750284,122.0118690344563,46.48488870842123,144.0630138581108,102.51034633703992,7.048869034246177,86.67026272245984,81.8264950204177,179.40462017010725,67.16874002504346,93.71913175670602,74.77762598617151,172.35575113586106,74.21760905928964,168.49675774287752,93.92511710743294,19.50152269741638,97.57812514968957,148.99523504546116,113.42663980484932,0.7446828821044122,-0.6674184632602443,0.993519340835822,-0.11366318394781012,0.9720618916508422,-0.23472468724057602,0.17117705961019988,0.985240282501282,0.0287412551810912,-0.9995868847932207,-0.9946467925971244,0.10333323751945897,0.4902617262341237,0.8715752634109903
2024-01-12,11.0,-0.7787166257886406,0.544151097325324,2.531686387508258,0.9500000000000001,-0.2999999999999999,1.5000000000000002,1.7681918866447772,1.5297058540778357,-0.7286475139162497,2.491821813283191,1.8552804929668,2.5961708627689086,2.9464499795256875,0.5642982528353927,0.18922666222854329,3.0000000000000004,-3.649236495883013,0.09900590500671486,3.114468726671177,3.6505792926754417,0.558166346116548,-5.329931373161075,-1.4664536670071346,5.359078102859091,6.429000712192574,3.630210855673213,0.5140301109914557,7.383121359832863,43.745012580924836,38.75520299499659,134.21305593790194,33.390968408796965,130.92344897406312,115.60318915249337,4.989809585928248,90.46804335697709,77.1359809897218,174.66846155498797,71.85817657156852,95.45785294290535,72.14617140379356,169.67865196905973,76.84798615749678,167.6040243466989,94.86349508803495,18.60986678540856,97.53248056526618,148.99415756129034,113.47336187344352,0.5727906287634988,-0.8197017113564639,0.9805806756909202,-0.19611613513818388,0.9598065554998079,-0.28066238796745496,0.18809941761179755,0.9821499931752291,0.027120601161947325,-0.9996321688464285,-0.9945612418519396,0.10415342628030808,0.4916905301628948,0.8707700170240885
